lsm_a,lsm_b,class_a,class_b,same_class,spectral_cosine,band_overlap,peak_agreement,bootstrap_cooccurrence,activation_cooccurrence,provenance_overlap,substitutability,edge_weight
free_amino_acid.m06,purine.m01,free_amino_acid,purine,False,0.3092473687940771,0.08768901367202915,0.25,0.19968556382545632,0.21783188348653243,1.0,0.31776840743870804,0.21016660896762598
peptide_protein.m06,small_nitrogenous.m00,peptide_protein,small_nitrogenous,False,0.3786796999443181,0.11883381882902185,0.25,0.261243558756828,0.519173299818461,0.0,0.8712933417802814,0.20998338517023596
small_nitrogenous.m00,sterol_steroid.m02,small_nitrogenous,sterol_steroid,False,0.2638079233808595,0.07013379894487658,0.125,0.2146093801661696,0.5847178754199627,1.0,0.7140399563314064,0.20993753984318203
nucleic_acid_polymer.m00,peptide_protein.m00,nucleic_acid_polymer,peptide_protein,False,0.38164415454347106,0.09961540198869634,0.375,0.38053108182129725,0.2126239352045804,0.0,1.0,0.20981559823804422
free_amino_acid.m02,purine.m01,free_amino_acid,purine,False,0.35079728705606716,0.0363500537330597,0.25,0.2194980886727293,0.7299687030237315,1.0,0.5501874548367957,0.20913398582353138
fatty_acid.m04,polysaccharide.m01,fatty_acid,polysaccharide,False,0.3243892092147798,0.04396138309245368,0.25,0.32043079441647215,0.16435923342944217,1.0,1.0,0.20898333991051662
fatty_acid.m02,sterol_steroid.m01,fatty_acid,sterol_steroid,False,0.19233263743905535,0.13249434750203648,0.25,0.19518541593764954,0.09420143423938492,1.0,0.6335689141152397,0.20806698719074843
carboxylic_acid_metabolite.m01,mono_oligosaccharide.m05,carboxylic_acid_metabolite,mono_oligosaccharide,False,0.4241373559143212,0.10784463400562512,0.125,0.08956699874136827,0.49668876348193236,1.0,0.37507836444201303,0.20800811590035076
fatty_acid.m01,peptide_protein.m00,fatty_acid,peptide_protein,False,0.591295552345566,0.03732346801450742,0.26666666666666666,0.5703364400925395,0.855997765675185,0.0,1.0,0.20793072179600944
purine.m01,sterol_steroid.m01,purine,sterol_steroid,False,0.14266564776305315,0.09098471486941268,0.25,0.16011974077688845,0.47874844952643814,1.0,0.7709257110044321,0.20781443759559012
fatty_acid.m03,peptide_protein.m06,fatty_acid,peptide_protein,False,0.5213893276868756,0.05007761807555598,0.2857142857142857,0.4180364422468507,0.7099517812990299,0.0,1.0,0.20655615632826146
peptide_protein.m01,polysaccharide.m00,peptide_protein,polysaccharide,False,0.395180443144205,0.1802314320253818,0.125,0.3407681100709652,0.6751423149905124,0.0,0.34588638648012804,0.20632646891770734
free_amino_acid.m03,nucleic_acid_polymer.m00,free_amino_acid,nucleic_acid_polymer,False,0.2830335745609512,0.08103582467325522,0.125,0.19186531103397608,0.3113646631673197,1.0,0.7927912745002178,0.205951825133675
peptide_protein.m09,phosphate_metabolite.m00,peptide_protein,phosphate_metabolite,False,0.3802559613740801,0.11859738260222996,0.25,0.3223110337218354,0.545949054108447,0.0,0.489709840351158,0.20567208678214355
mono_oligosaccharide.m00,peptide_protein.m08,mono_oligosaccharide,peptide_protein,False,0.3432619010824187,0.15431927706768078,0.375,0.2587537472361135,0.1273417284802484,0.0,1.0,0.20547780942046112
mono_oligosaccharide.m05,peptide_protein.m03,mono_oligosaccharide,peptide_protein,False,0.5133691107429723,0.03244435983592813,0.125,0.2305643789617827,0.8447308542185205,1.0,0.6395430811387226,0.20515631942036353
peptide_protein.m06,peptide_protein.m07,peptide_protein,peptide_protein,True,0.715167841215007,0.32327005988285057,0.5,0.5857494954882155,0.8305067481538072,0.0,0.0,0.20427234385337367
mono_oligosaccharide.m02,pyrimidine.m00,mono_oligosaccharide,pyrimidine,False,0.2617093956247894,0.0913388119998812,0.125,0.2673513491722354,0.1403172412660079,1.0,0.8430369410634422,0.20399631661993947
fatty_acid.m03,sterol_steroid.m01,fatty_acid,sterol_steroid,False,0.196796201528216,0.162525979527018,0.14285714285714285,0.20370774371272096,0.1385002094679514,1.0,0.41671615020924585,0.20288481410952072
peptide_protein.m05,sterol_steroid.m01,peptide_protein,sterol_steroid,False,0.32344350218449097,0.12090210193173433,0.25,0.32866976560319233,0.4344496742978717,0.0,0.6759136645507602,0.20256116391205875
fatty_acid.m04,sulfur_thiol_cofactor.m01,fatty_acid,sulfur_thiol_cofactor,False,0.21166099744023126,0.06251871877829385,0.25,0.21159679106460635,0.21792388509656063,1.0,1.0,0.2025249488475357
fatty_acid.m01,peptide_protein.m05,fatty_acid,peptide_protein,False,0.5157060092226993,0.03894814278200621,0.26666666666666666,0.5302013155346751,0.7685403780280441,0.0,1.0,0.20009223060589074
peptide_protein.m05,peptide_protein.m07,peptide_protein,peptide_protein,True,0.6969510989458504,0.35678456915793105,0.375,0.6043603543499521,0.8128785825180513,0.0,0.0,0.20000627918531497
free_amino_acid.m06,pyrimidine.m00,free_amino_acid,pyrimidine,False,0.2741203167144499,0.10444744553766458,0.25,0.1776875645416697,0.06813869242711748,1.0,0.5947625378906126,0.19963008760807294
acylglycerol.m02,polysaccharide.m01,acylglycerol,polysaccharide,False,0.2828034608564117,0.06861250939192332,0.125,0.2717225657215397,0.15955872084904346,1.0,1.0,0.19922561784733697
carboxylic_acid_metabolite.m01,peptide_protein.m04,carboxylic_acid_metabolite,peptide_protein,False,0.4561423722061075,0.1413163838128515,0.25,0.11374278376127753,0.4249603653778227,0.0,0.9604594781406779,0.198852263508966
carboxylic_acid_metabolite.m01,peptide_protein.m00,carboxylic_acid_metabolite,peptide_protein,False,0.542747486874289,0.14515305726589373,0.125,0.16376260059503905,0.4407977853898158,0.0,1.0,0.1988239796785141
acylglycerol.m02,purine.m00,acylglycerol,purine,False,0.36026689782708277,0.04927764111371744,0.125,0.28378918592940355,0.2200727798450759,1.0,0.9299328830940682,0.19864380306822685
mono_oligosaccharide.m03,peptide_protein.m04,mono_oligosaccharide,peptide_protein,False,0.4024616512118461,0.17676480701868244,0.25,0.23753509531509168,0.09754963569005315,0.0,1.0,0.19850277663233662
free_amino_acid.m01,mono_oligosaccharide.m05,free_amino_acid,mono_oligosaccharide,False,0.2782206199459143,0.0777187185483427,0.125,0.14932266324613983,0.6192119076369551,1.0,0.45886296526486203,0.1983886683448672
mono_oligosaccharide.m02,sulfur_thiol_cofactor.m01,mono_oligosaccharide,sulfur_thiol_cofactor,False,0.2014937552518824,0.06191526895559926,0.25,0.19146113891452526,0.2444236345564619,1.0,0.9318866222157783,0.19794998976451822
free_amino_acid.m06,mono_oligosaccharide.m03,free_amino_acid,mono_oligosaccharide,False,0.4920645077525876,0.05308460482378553,0.125,0.19716720864271972,0.2884989773035314,1.0,0.5248888901213534,0.1978925416080485
mono_oligosaccharide.m00,sterol_steroid.m01,mono_oligosaccharide,sterol_steroid,False,0.24312055156464574,0.061674865789635665,0.125,0.23040048698932628,0.3374799773281747,1.0,1.0,0.19789061569757754
acylglycerol.m00,peptide_protein.m00,acylglycerol,peptide_protein,False,0.5572865624608362,0.03500458832212067,0.26666666666666666,0.5215855770531123,0.7807831637053649,0.0,1.0,0.19769430000379873
fatty_acid.m00,sulfur_thiol_cofactor.m00,fatty_acid,sulfur_thiol_cofactor,False,0.4179609207680805,0.0467504255716688,0.125,0.40462135742540006,0.16277220565645614,1.0,0.591694524881101,0.19753093974634964
purine.m00,sterol_steroid.m00,purine,sterol_steroid,False,0.4770994474959345,0.03343951931460334,0.125,0.3853143155837442,0.3454315450520384,1.0,0.5313157705885742,0.19749996957448873
nucleic_acid_polymer.m00,peptide_protein.m04,nucleic_acid_polymer,peptide_protein,False,0.48804659738872513,0.05861708013564032,0.375,0.40626493234386696,0.24107871887758037,0.0,1.0,0.19739687877961967
free_amino_acid.m06,peptide_protein.m05,free_amino_acid,peptide_protein,False,0.480040812982992,0.08918635739289965,0.125,0.3240706695214707,0.6305773922472215,0.0,1.0,0.1972134541250935
chromophore_pigment.m01,sulfur_thiol_cofactor.m00,chromophore_pigment,sulfur_thiol_cofactor,False,0.5036925606041947,0.02158498332915223,0.125,0.5007548143922745,0.679167385429245,1.0,0.47395301469398604,0.19688948358937647
free_amino_acid.m01,sulfur_thiol_cofactor.m00,free_amino_acid,sulfur_thiol_cofactor,False,0.4071335854705663,0.03260593175294062,0.125,0.35390446527252595,0.6043109325841775,1.0,0.48353819166637846,0.19665729961213058
chromophore_pigment.m01,free_amino_acid.m01,chromophore_pigment,free_amino_acid,False,0.3161797280790123,0.044808797488541954,0.125,0.26861268298444,0.4831448121770702,1.0,0.6783664293387394,0.196465940956535
free_amino_acid.m02,sulfur_thiol_cofactor.m01,free_amino_acid,sulfur_thiol_cofactor,False,0.23753540976262394,0.0786325960891763,0.125,0.1898396405384021,0.42403377773396755,1.0,0.5583241613912778,0.19623187358840297
fatty_acid.m02,fatty_acid.m03,fatty_acid,fatty_acid,True,0.5985779879790891,0.08557091618300627,0.42857142857142855,0.5645658726389109,0.9018507109588704,1.0,0.0,0.1956950473158252
peptide_protein.m06,sulfur_thiol_cofactor.m01,peptide_protein,sulfur_thiol_cofactor,False,0.3182339521598834,0.12789846496295063,0.125,0.29964685673200886,0.6027994775622859,0.0,1.0,0.19557389409146028
acylglycerol.m02,mono_oligosaccharide.m00,acylglycerol,mono_oligosaccharide,False,0.2431643269184056,0.10023325891595677,0.25,0.2210276478396612,0.03331279725966633,1.0,1.0,0.19545736382321058
free_amino_acid.m02,peptide_protein.m03,free_amino_acid,peptide_protein,False,0.22681984998082733,0.06479800273275314,0.25,0.16194969567271417,0.4974182048185844,1.0,0.35645870639356997,0.1949834402439168
free_amino_acid.m04,peptide_protein.m01,free_amino_acid,peptide_protein,False,0.30117919486535105,0.1197973747474391,0.25,0.2503495680954785,0.6175427355693011,0.0,0.5682885707110858,0.1947033576678758
fatty_acid.m02,free_amino_acid.m03,fatty_acid,free_amino_acid,False,0.25196231543109304,0.06598133744646625,0.125,0.15509057618751457,0.4046904392255436,1.0,1.0,0.19451764570785857
free_amino_acid.m01,sulfur_thiol_cofactor.m01,free_amino_acid,sulfur_thiol_cofactor,False,0.2480249901768626,0.07322853459455902,0.125,0.23473491104720776,0.5255674117154193,1.0,0.32883884508728894,0.1945151726768254
carboxylic_acid_metabolite.m00,free_amino_acid.m00,carboxylic_acid_metabolite,free_amino_acid,False,0.6313228814037007,0.01032115594804524,0.25,0.4819457517783421,0.4919769667397751,1.0,0.8584735892330271,0.1941736465705688
acylglycerol.m01,mono_oligosaccharide.m04,acylglycerol,mono_oligosaccharide,False,0.25315760586197306,0.03669440234917841,0.4,0.15186963994236036,0.3614989690891019,1.0,0.8410486262627052,0.19393250656241287
free_amino_acid.m03,mono_oligosaccharide.m02,free_amino_acid,mono_oligosaccharide,False,0.3124657720418689,0.0464169917118999,0.125,0.19719303042832773,0.6286815019262838,1.0,0.6716724947050298,0.19362382646019957
acylglycerol.m01,fatty_acid.m04,acylglycerol,fatty_acid,False,0.3421276626835895,0.04834282284511837,0.26666666666666666,0.390067335133459,0.6895898535367226,1.0,0.05310356562075911,0.19357904434606998
free_amino_acid.m06,sulfur_thiol_cofactor.m01,free_amino_acid,sulfur_thiol_cofactor,False,0.3679801907745119,0.05273008766218023,0.125,0.2441737109985173,0.46619680130116564,1.0,0.32798561556912453,0.19266962742358384
fatty_acid.m02,polysaccharide.m01,fatty_acid,polysaccharide,False,0.33355004868794275,0.04406838143095661,0.125,0.3134007241923752,0.1981763966583701,1.0,1.0,0.19245122094651054
mono_oligosaccharide.m02,mono_oligosaccharide.m05,mono_oligosaccharide,mono_oligosaccharide,True,0.4629161517263834,0.1482487177045487,0.625,0.22462236766246288,0.7299194164469308,1.0,0.0,0.19243127064387416
mono_oligosaccharide.m02,small_nitrogenous.m00,mono_oligosaccharide,small_nitrogenous,False,0.217812770740821,0.06899952498546934,0.25,0.1809754605543785,0.14207184340011667,1.0,0.8500947039201667,0.1922470483581518
peptide_protein.m01,phosphate_metabolite.m00,peptide_protein,phosphate_metabolite,False,0.3555169000746035,0.09963096097886205,0.25,0.30291399170144323,0.6005717242908895,0.0,0.4394073913682492,0.1922218511139968
carboxylic_acid_metabolite.m01,fatty_acid.m04,carboxylic_acid_metabolite,fatty_acid,False,0.3062581486421757,0.10587815891207358,0.125,0.10766680585240652,0.15867484823841563,1.0,0.8083007697737667,0.1921215184614023
peptide_protein.m05,sterol_steroid.m02,peptide_protein,sterol_steroid,False,0.4101395856265023,0.09340842549513988,0.125,0.3826589632967597,0.4505499560528024,0.0,1.0,0.19165291592769207
carboxylic_acid_metabolite.m01,mono_oligosaccharide.m02,carboxylic_acid_metabolite,mono_oligosaccharide,False,0.47259035584770115,0.03992956844889679,0.125,0.14494826784869427,0.5280481694143934,1.0,0.6766504638178821,0.19021417326206502
mono_oligosaccharide.m02,nucleic_acid_polymer.m00,mono_oligosaccharide,nucleic_acid_polymer,False,0.27173316505214096,0.04497442811420751,0.125,0.2493329864222943,0.3635197187379351,1.0,0.9766888603789414,0.1901742996083319
mono_oligosaccharide.m05,sterol_steroid.m01,mono_oligosaccharide,sterol_steroid,False,0.20134997235463178,0.10125844491402554,0.125,0.13545528998941272,0.21020889294134076,1.0,1.0,0.1899849217065575
chromophore_pigment.m01,mono_oligosaccharide.m05,chromophore_pigment,mono_oligosaccharide,False,0.24859921784593192,0.06886978836055134,0.125,0.15741498325191922,0.390670051011607,1.0,0.731024965018246,0.1897906370479623
chromophore_pigment.m01,mono_oligosaccharide.m00,chromophore_pigment,mono_oligosaccharide,False,0.2198298523208717,0.06057695228640763,0.125,0.19215259831316936,0.38268233979808935,1.0,0.9734295524774079,0.1897544303214738
acylglycerol.m02,sulfur_thiol_cofactor.m00,acylglycerol,sulfur_thiol_cofactor,False,0.3802625442182597,0.040092180099996474,0.125,0.38120017815462215,0.16451695047520476,1.0,0.7420374897716316,0.18930180024710863
chromophore_pigment.m00,mono_oligosaccharide.m02,chromophore_pigment,mono_oligosaccharide,False,0.1812671008386529,0.095320719850552,0.16666666666666666,0.1610319097640685,0.48599686208794374,1.0,0.29532750262795704,0.18900289912203977
free_amino_acid.m04,mono_oligosaccharide.m03,free_amino_acid,mono_oligosaccharide,False,0.3364944527970865,0.1571931689242975,0.125,0.197369525328735,0.5990701265843581,0.0,0.711014756590948,0.18891573980720502
free_amino_acid.m01,purine.m01,free_amino_acid,purine,False,0.2259843838905157,0.04566839248847205,0.25,0.19679092386156705,0.5693798927195513,1.0,0.40644460515612046,0.18877815055833472
purine.m01,pyrimidine.m00,purine,pyrimidine,False,0.18479994359150242,0.05789613496424767,0.25,0.12058526021143155,0.5726919506805656,1.0,0.6882336886749721,0.18856174800729178
chromophore_pigment.m01,peptide_protein.m03,chromophore_pigment,peptide_protein,False,0.33393899970265184,0.04691697457163522,0.25,0.2597877763003841,0.4636930431996846,1.0,0.1384338879005696,0.1884503879976781
free_amino_acid.m02,mono_oligosaccharide.m01,free_amino_acid,mono_oligosaccharide,False,0.16651023500387283,0.0914129361405557,0.125,0.1551957435977084,0.37092584834520326,1.0,0.7843363357572323,0.1879695568730788
mono_oligosaccharide.m00,peptide_protein.m00,mono_oligosaccharide,peptide_protein,False,0.3129131840589093,0.16647322940689202,0.25,0.2790940021050879,0.08055890978092117,0.0,1.0,0.1868898899517279
fatty_acid.m00,mono_oligosaccharide.m04,fatty_acid,mono_oligosaccharide,False,0.296115080794855,0.03720563224208055,0.125,0.2153787109839939,0.5020379999507134,1.0,1.0,0.18686796429584984
peptide_protein.m05,peptide_protein.m08,peptide_protein,peptide_protein,True,0.766209300939969,0.2711223412136291,0.25,0.7114933381383087,0.952980605732029,0.0,0.0,0.18646007032038853
peptide_protein.m05,sterol_steroid.m00,peptide_protein,sterol_steroid,False,0.7674247488147354,0.013182823455301295,0.375,0.7735783969908671,0.8850932748465956,0.0,0.9880488657884832,0.18645170356581164
free_amino_acid.m06,mono_oligosaccharide.m01,free_amino_acid,mono_oligosaccharide,False,0.34057469665356416,0.04170875790826482,0.25,0.21769165935824913,0.3490656086481514,1.0,0.26995197145065697,0.18590279367596393
free_amino_acid.m04,purine.m00,free_amino_acid,purine,False,0.330884296863852,0.1041795193532769,0.25,0.28458157982543986,0.5769404536007952,0.0,0.37018162614012773,0.18584779937521023
fatty_acid.m00,sterol_steroid.m02,fatty_acid,sterol_steroid,False,0.214274731773353,0.11864801502841253,0.125,0.22389277066738797,0.05376015508842834,1.0,0.8708810073312014,0.1857136206532312
carboxylic_acid_metabolite.m00,mono_oligosaccharide.m01,carboxylic_acid_metabolite,mono_oligosaccharide,False,0.24248910440546323,0.12823456838559455,0.125,0.23759743029424876,0.07365550325702129,1.0,0.35753905167462785,0.18488656588063002
acylglycerol.m00,fatty_acid.m01,acylglycerol,fatty_acid,False,0.28636865179109705,0.06538191964761808,0.14285714285714285,0.2978470658707029,0.5769897401775961,1.0,0.09990881129037421,0.1843575776177755
free_amino_acid.m04,small_nitrogenous.m00,free_amino_acid,small_nitrogenous,False,0.3281746804151568,0.17342362275487752,0.125,0.17394246902050822,0.5998751406721047,0.0,0.5511347569897371,0.1843008298766745
peptide_protein.m02,sulfur_thiol_cofactor.m00,peptide_protein,sulfur_thiol_cofactor,False,0.46795549133301745,0.06422507305461647,0.25,0.380609276381846,0.595767925938704,0.0,0.35692335631295496,0.18428720215863015
free_amino_acid.m01,peptide_protein.m05,free_amino_acid,peptide_protein,False,0.3154796441555892,0.07288841155391768,0.5,0.25396129921742566,0.2176741664407699,0.0,1.0,0.1839925382000099
free_amino_acid.m00,phospholipid_sphingolipid.m01,free_amino_acid,phospholipid_sphingolipid,False,0.5395296027979607,0.017901306165022335,0.125,0.3122565627034001,0.7263740686890593,1.0,0.6293932797700414,0.183800088958666
chromophore_pigment.m00,polysaccharide.m01,chromophore_pigment,polysaccharide,False,0.17997756615541152,0.06196657315148809,0.3333333333333333,0.16719744415391258,0.42420463786687695,1.0,0.2545203525674733,0.18379305414219144
free_amino_acid.m01,polysaccharide.m01,free_amino_acid,polysaccharide,False,0.2666960562274538,0.02804143817779465,0.25,0.223554002714536,0.5533420406285682,1.0,0.641015727404731,0.183754504377922
